OBJECTID,Src_Elv,Src_Slope,Src_SlopeD,SRTM_Elv,SRTM_Slope,SRTM_SlpeD,Src_Lndfrm,Src_Lyth,SmplNam_v1,TypeNam_v1,Shape_Leng,Shape_Area,Legenda
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Hutan Mangrove Primer
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Hutan Mangrove Primer
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Hutan Mangrove Primer
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Hutan Mangrove Primer
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Perkebunan
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Perkebunan
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Perkebunan
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Perkebunan
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Perkebunan
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Pemukiman
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Pemukiman
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Pemukiman
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Tanah Terbuka
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Tanah Terbuka
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Pertanian Lahan Kering
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Pertanian Lahan Kering
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Pertanian Lahan Kering
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Hutan Mangrove Sekunder
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Hutan Mangrove Sekunder
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Hutan Mangrove Sekunder
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Hutan Mangrove Sekunder
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Hutan Mangrove Sekunder
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Hutan Mangrove Sekunder
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Hutan Mangrove Sekunder
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Hutan Mangrove Sekunder
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Hutan Mangrove Sekunder
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Hutan Mangrove Sekunder
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Hutan Mangrove Sekunder
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Hutan Mangrove Sekunder
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Hutan Mangrove Sekunder
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Hutan Rawa Sekunder
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Hutan Rawa Sekunder
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar Rawa
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar Rawa
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar Rawa
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar Rawa
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar Rawa
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar Rawa
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar Rawa
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar Rawa
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar Rawa
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar Rawa
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Belukar Rawa
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Pertanian Lahan Kering Campur
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Pertanian Lahan Kering Campur
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Pertanian Lahan Kering Campur
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Pertanian Lahan Kering Campur
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Pertanian Lahan Kering Campur
14178,< 600,1,<2,< 600,2,2 - <5,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,32.82287332,0.061559124,Tambak
14179,< 600,1,<2,< 600,3,5 - <10,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,14.13624341,0.023752136,Belukar
14180,< 600,1,<2,< 600,4,10 - <20,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,8.645400298,0.018522047,Belukar
14180,< 600,1,<2,< 600,4,10 - <20,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,8.645400298,0.018522047,Belukar Rawa
14180,< 600,1,<2,< 600,4,10 - <20,RePPProT: inter-tidal mudflats,RePPProT Destom: bared (or cultivated) tidal flat,Coastal flats,Mangroves flats,8.645400298,0.018522047,Pertanian Lahan Kering Campur
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Hutan Lahan Kering Sekunder
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Hutan Lahan Kering Sekunder
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Hutan Lahan Kering Sekunder
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Tanah Terbuka
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Belukar
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Belukar
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Belukar
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Belukar
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Belukar
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Belukar
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Belukar
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Belukar
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Belukar
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Belukar
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Belukar
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Belukar
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Belukar
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Tanah Terbuka
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Perkebunan
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Perkebunan
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Perkebunan
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Pertambangan
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Pertambangan
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Pertambangan
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Pertambangan
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Pertambangan
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Pertambangan
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Pertambangan
14188,< 600,1,<2,< 600,2,2 - <5,RePPProT: coalescent estuarine/riverine plains,RePPProT Destom: flat coastal plain,Coastal flats,Coastal estuarine flats,27.27513564,0.071048246,Pemukiman
